Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.1547        -176.5942    -177.4625       0.8683   248.8
0.1548        -176.5961    -177.4646       0.8685   248.8
0.1549        -176.5983    -177.4665       0.8683   248.8
0.1550        -176.5984    -177.4684       0.8700   249.3
0.1551        -176.5951    -177.4702       0.8751   250.8
0.1552        -176.5957    -177.4718       0.8762   251.0
0.1553        -176.5959    -177.4736       0.8776   251.5
0.1554        -176.5963    -177.4749       0.8787   251.8
0.1555        -176.5958    -177.4764       0.8806   252.3
0.1556        -176.5960    -177.4777       0.8817   252.6
0.1557        -176.5953    -177.4788       0.8835   253.2
0.1558        -176.5977    -177.4799       0.8822   252.8
0.1559        -176.5999    -177.4813       0.8814   252.5
0.1560        -176.6010    -177.4819       0.8809   252.4
0.1561        -176.6015    -177.4828       0.8813   252.5
0.1562        -176.6012    -177.4835       0.8823   252.8
0.1563        -176.6011    -177.4841       0.8831   253.0
0.1564        -176.6004    -177.4846       0.8842   253.3
0.1565        -176.6011    -177.4851       0.8840   253.3
0.1566        -176.5986    -177.4853       0.8867   254.1
0.1567        -176.5969    -177.4856       0.8887   254.6
0.1568        -176.5969    -177.4856       0.8888   254.7
0.1569        -176.5960    -177.4857       0.8897   254.9
0.1570        -176.5959    -177.4854       0.8896   254.9
0.1571        -176.5932    -177.4853       0.8921   255.6
0.1572        -176.5924    -177.4849       0.8925   255.7
0.1573        -176.5931    -177.4844       0.8912   255.4
0.1574        -176.5942    -177.4840       0.8898   255.0
0.1575        -176.5936    -177.4831       0.8896   254.9
0.1576        -176.5953    -177.4823       0.8870   254.1
0.1577        -176.5954    -177.4815       0.8862   253.9
0.1578        -176.5953    -177.4805       0.8852   253.6
0.1579        -176.5950    -177.4794       0.8843   253.4
0.1580        -176.5972    -177.4781       0.8808   252.4
0.1581        -176.5952    -177.4767       0.8814   252.6
0.1582        -176.5973    -177.4753       0.8779   251.6
0.1583        -176.6010    -177.4738       0.8728   250.1
0.1584        -176.6024    -177.4723       0.8699   249.3
0.1585        -176.6005    -177.4704       0.8698   249.2
0.1586        -176.5995    -177.4685       0.8690   249.0
0.1587        -176.6012    -177.4666       0.8655   248.0
0.1588        -176.6007    -177.4644       0.8637   247.5
0.1589        -176.6012    -177.4624       0.8612   246.8
0.1590        -176.6045    -177.4600       0.8555   245.1
0.1591        -176.6046    -177.4578       0.8532   244.5
0.1592        -176.6057    -177.4555       0.8498   243.5
0.1593        -176.6049    -177.4530       0.8481   243.0
0.1594        -176.6055    -177.4504       0.8449   242.1
0.1595        -176.6057    -177.4477       0.8419   241.2
0.1596        -176.6052    -177.4450       0.8398   240.6
0.1597        -176.6039    -177.4421       0.8382   240.2
0.1598        -176.6021    -177.4392       0.8372   239.9
0.1599        -176.6023    -177.4364       0.8341   239.0
0.1600        -176.5985    -177.4334       0.8349   239.2
0.1601        -176.5951    -177.4303       0.8352   239.3
0.1602        -176.5931    -177.4270       0.8338   238.9
0.1603        -176.5920    -177.4240       0.8319   238.4
0.1604        -176.5896    -177.4207       0.8310   238.1
0.1605        -176.5909    -177.4174       0.8265   236.8
0.1606        -176.5920    -177.4141       0.8221   235.5
0.1607        -176.5923    -177.4106       0.8182   234.4
0.1608        -176.5938    -177.4072       0.8134   233.1
0.1609        -176.5942    -177.4037       0.8095   231.9
0.1610        -176.5950    -177.4001       0.8050   230.7
0.1611        -176.5902    -177.3965       0.8063   231.0
0.1612        -176.5890    -177.3929       0.8039   230.3
0.1613        -176.5903    -177.3894       0.7990   228.9
0.1614        -176.5910    -177.3858       0.7948   227.7
0.1615        -176.5902    -177.3817       0.7915   226.8
0.1616        -176.5907    -177.3780       0.7873   225.6
0.1617        -176.5944    -177.3742       0.7798   223.4
0.1618        -176.5931    -177.3703       0.7772   222.7
0.1619        -176.5920    -177.3665       0.7745   221.9
0.1620        -176.5912    -177.3626       0.7714   221.0
0.1621        -176.5904    -177.3589       0.7686   220.2
0.1622        -176.5950    -177.3551       0.7601   217.8
0.1623        -176.5951    -177.3512       0.7561   216.6
0.1624        -176.5927    -177.3474       0.7547   216.2
0.1625        -176.5940    -177.3437       0.7497   214.8
0.1626        -176.5939    -177.3396       0.7457   213.7
0.1627        -176.5916    -177.3358       0.7442   213.2
0.1628        -176.5908    -177.3320       0.7412   212.4
0.1629        -176.5903    -177.3282       0.7378   211.4
0.1630        -176.5895    -177.3245       0.7350   210.6
0.1631        -176.5912    -177.3206       0.7294   209.0
0.1632        -176.5918    -177.3171       0.7254   207.8
0.1633        -176.5938    -177.3132       0.7194   206.1
0.1634        -176.5942    -177.3097       0.7154   205.0
0.1635        -176.5906    -177.3061       0.7155   205.0
0.1636        -176.5882    -177.3025       0.7143   204.7
0.1637        -176.5906    -177.2989       0.7083   203.0
0.1638        -176.5903    -177.2953       0.7050   202.0
0.1639        -176.5884    -177.2918       0.7035   201.6
0.1640        -176.5895    -177.2884       0.6988   200.2
0.1641        -176.5877    -177.2850       0.6973   199.8
0.1642        -176.5891    -177.2816       0.6925   198.4
0.1643        -176.5920    -177.2783       0.6863   196.7
0.1644        -176.5920    -177.2751       0.6831   195.7
0.1645        -176.5895    -177.2719       0.6824   195.5
0.1646        -176.5880    -177.2689       0.6809   195.1
0.1647        -176.5873    -177.2658       0.6785   194.4
0.1648        -176.5866    -177.2627       0.6761   193.7
0.1649        -176.5850    -177.2597       0.6747   193.3
0.1650        -176.5819    -177.2569       0.6750   193.4
0.1651        -176.5798    -177.2542       0.6744   193.2
0.1652        -176.5816    -177.2516       0.6701   192.0
0.1653        -176.5818    -177.2492       0.6673   191.2
0.1654        -176.5836    -177.2460       0.6624   189.8
0.1655        -176.5839    -177.2436       0.6597   189.0
0.1656        -176.5857    -177.2412       0.6555   187.8
0.1657        -176.5848    -177.2388       0.6540   187.4
0.1658        -176.5838    -177.2366       0.6527   187.0
0.1659        -176.5829    -177.2343       0.6514   186.6
0.1660        -176.5811    -177.2324       0.6513   186.6
0.1661        -176.5827    -177.2302       0.6475   185.5
0.1662        -176.5821    -177.2283       0.6463   185.2
0.1663        -176.5817    -177.2265       0.6449   184.8
0.1664        -176.5792    -177.2249       0.6456   185.0
0.1665        -176.5811    -177.2232       0.6421   184.0
0.1666        -176.5821    -177.2214       0.6393   183.2
0.1667        -176.5799    -177.2199       0.6400   183.4
0.1668        -176.5801    -177.2185       0.6384   182.9
0.1669        -176.5807    -177.2173       0.6366   182.4
0.1670        -176.5789    -177.2162       0.6373   182.6
0.1671        -176.5763    -177.2150       0.6387   183.0
0.1672        -176.5742    -177.2141       0.6399   183.3
0.1673        -176.5754    -177.2131       0.6377   182.7
0.1674        -176.5747    -177.2123       0.6376   182.7
0.1675        -176.5762    -177.2115       0.6353   182.0
0.1676        -176.5761    -177.2109       0.6348   181.9
0.1677        -176.5764    -177.2103       0.6339   181.6
0.1678        -176.5758    -177.2099       0.6341   181.7
0.1679        -176.5763    -177.2095       0.6332   181.4
0.1680        -176.5768    -177.2091       0.6323   181.2
0.1681        -176.5760    -177.2089       0.6329   181.3
0.1682        -176.5799    -177.2088       0.6289   180.2
0.1683        -176.5796    -177.2088       0.6292   180.3
0.1684        -176.5788    -177.2089       0.6302   180.6
0.1685        -176.5791    -177.2089       0.6298   180.5
0.1686        -176.5780    -177.2091       0.6311   180.8
0.1687        -176.5786    -177.2095       0.6309   180.8
0.1688        -176.5800    -177.2098       0.6298   180.4
0.1689        -176.5792    -177.2103       0.6311   180.8
0.1690        -176.5812    -177.2109       0.6296   180.4
0.1691        -176.5792    -177.2113       0.6321   181.1
0.1692        -176.5788    -177.2121       0.6333   181.5
0.1693        -176.5791    -177.2129       0.6339   181.6
0.1694        -176.5803    -177.2137       0.6334   181.5
0.1695        -176.5833    -177.2146       0.6313   180.9
0.1696        -176.5808    -177.2155       0.6347   181.9
0.1697        -176.5814    -177.2164       0.6351   182.0
0.1698        -176.5801    -177.2176       0.6375   182.7
0.1699        -176.5793    -177.2187       0.6394   183.2
0.1700        -176.5800    -177.2200       0.6400   183.4
0.1701        -176.5832    -177.2213       0.6381   182.8
0.1702        -176.5811    -177.2226       0.6416   183.8
0.1703        -176.5820    -177.2241       0.6420   184.0
0.1704        -176.5814    -177.2257       0.6443   184.6
0.1705        -176.5825    -177.2272       0.6447   184.7
0.1706        -176.5836    -177.2287       0.6451   184.8
0.1707        -176.5874    -177.2303       0.6429   184.2
0.1708        -176.5864    -177.2322       0.6458   185.0
0.1709        -176.5870    -177.2340       0.6470   185.4
0.1710        -176.5845    -177.2359       0.6515   186.7
0.1711        -176.5849    -177.2378       0.6530   187.1
0.1712        -176.5838    -177.2399       0.6560   188.0
0.1713        -176.5830    -177.2416       0.6585   188.7
0.1714        -176.5816    -177.2436       0.6620   189.7
0.1715        -176.5816    -177.2457       0.6641   190.3
0.1716        -176.5803    -177.2479       0.6676   191.3
0.1717        -176.5776    -177.2500       0.6725   192.7
0.1718        -176.5788    -177.2522       0.6734   193.0
0.1719        -176.5773    -177.2544       0.6772   194.0
0.1720        -176.5773    -177.2567       0.6794   194.7
0.1721        -176.5766    -177.2590       0.6823   195.5
0.1722        -176.5785    -177.2614       0.6829   195.7
0.1723        -176.5767    -177.2636       0.6869   196.8
0.1724        -176.5772    -177.2660       0.6888   197.4
0.1725        -176.5774    -177.2683       0.6909   198.0
0.1726        -176.5788    -177.2707       0.6919   198.2
0.1727        -176.5775    -177.2731       0.6956   199.3
0.1728        -176.5791    -177.2754       0.6963   199.5
0.1729        -176.5782    -177.2778       0.6996   200.5
0.1730        -176.5818    -177.2802       0.6984   200.1
0.1731        -176.5799    -177.2826       0.7027   201.3
0.1732        -176.5801    -177.2850       0.7049   202.0
0.1733        -176.5793    -177.2871       0.7079   202.8
0.1734        -176.5791    -177.2894       0.7103   203.5
0.1735        -176.5781    -177.2918       0.7136   204.5
0.1736        -176.5776    -177.2942       0.7166   205.3
0.1737        -176.5789    -177.2966       0.7177   205.6
0.1738        -176.5780    -177.2989       0.7208   206.5
0.1739        -176.5773    -177.3012       0.7239   207.4
0.1740        -176.5775    -177.3035       0.7260   208.0
0.1741        -176.5800    -177.3055       0.7255   207.9
0.1742        -176.5783    -177.3076       0.7294   209.0
0.1743        -176.5802    -177.3099       0.7298   209.1
0.1744        -176.5818    -177.3119       0.7302   209.2
0.1745        -176.5833    -177.3140       0.7307   209.4
0.1746        -176.5853    -177.3162       0.7308   209.4
0.1747        -176.5848    -177.3182       0.7334   210.1
0.1748        -176.5859    -177.3202       0.7343   210.4
0.1749        -176.5829    -177.3223       0.7393   211.8
0.1750        -176.5800    -177.3242       0.7442   213.2
0.1751        -176.5803    -177.3265       0.7462   213.8
0.1752        -176.5807    -177.3282       0.7475   214.2
0.1753        -176.5809    -177.3300       0.7491   214.6
0.1754        -176.5801    -177.3318       0.7518   215.4
0.1755        -176.5795    -177.3335       0.7540   216.1
0.1756        -176.5768    -177.3352       0.7584   217.3
0.1757        -176.5771    -177.3368       0.7598   217.7
0.1758        -176.5772    -177.3384       0.7613   218.1
0.1759        -176.5765    -177.3401       0.7636   218.8
0.1760        -176.5786    -177.3414       0.7628   218.6
0.1761        -176.5780    -177.3428       0.7647   219.1
0.1762        -176.5755    -177.3441       0.7686   220.2
0.1763        -176.5741    -177.3452       0.7711   220.9
0.1764        -176.5739    -177.3463       0.7725   221.3
0.1765        -176.5746    -177.3476       0.7730   221.5
0.1766        -176.5745    -177.3485       0.7740   221.8
0.1767        -176.5728    -177.3495       0.7766   222.5
0.1768        -176.5733    -177.3502       0.7769   222.6
0.1769        -176.5733    -177.3511       0.7778   222.9
0.1770        -176.5738    -177.3519       0.7781   222.9
0.1771        -176.5714    -177.3525       0.7811   223.8
0.1772        -176.5700    -177.3531       0.7831   224.4
0.1773        -176.5700    -177.3536       0.7836   224.5
0.1774        -176.5709    -177.3540       0.7831   224.4
0.1775        -176.5707    -177.3544       0.7837   224.5
0.1776        -176.5681    -177.3546       0.7865   225.4
0.1777        -176.5663    -177.3548       0.7885   225.9
0.1778        -176.5634    -177.3549       0.7915   226.8
0.1779        -176.5624    -177.3549       0.7925   227.1
0.1780        -176.5630    -177.3549       0.7918   226.9
0.1781        -176.5642    -177.3548       0.7906   226.5
0.1782        -176.5616    -177.3545       0.7929   227.2
0.1783        -176.5619    -177.3542       0.7923   227.0
0.1784        -176.5636    -177.3537       0.7901   226.4
0.1785        -176.5645    -177.3532       0.7887   226.0
