Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
0.5136        -157.9327    -158.9402       1.0075   324.8
0.5137        -157.9308    -158.9417       1.0109   325.9
0.5138        -157.9328    -158.9426       1.0098   325.5
0.5139        -157.9348    -158.9437       1.0089   325.2
0.5140        -157.9361    -158.9449       1.0088   325.2
0.5141        -157.9332    -158.9460       1.0128   326.5
0.5142        -157.9329    -158.9472       1.0143   327.0
0.5143        -157.9343    -158.9483       1.0140   326.9
0.5144        -157.9328    -158.9495       1.0167   327.7
0.5145        -157.9305    -158.9506       1.0201   328.8
0.5146        -157.9300    -158.9517       1.0216   329.3
0.5147        -157.9293    -158.9527       1.0234   329.9
0.5148        -157.9312    -158.9537       1.0225   329.6
0.5149        -157.9286    -158.9546       1.0261   330.7
0.5150        -157.9277    -158.9555       1.0278   331.3
0.5151        -157.9232    -158.9563       1.0331   333.0
0.5152        -157.9243    -158.9571       1.0327   332.9
0.5153        -157.9231    -158.9579       1.0348   333.6
0.5154        -157.9194    -158.9585       1.0391   334.9
0.5155        -157.9200    -158.9592       1.0392   335.0
0.5156        -157.9184    -158.9597       1.0414   335.7
0.5157        -157.9177    -158.9603       1.0426   336.1
0.5158        -157.9181    -158.9608       1.0427   336.1
0.5159        -157.9191    -158.9613       1.0422   336.0
0.5160        -157.9198    -158.9617       1.0418   335.8
0.5161        -157.9201    -158.9621       1.0420   335.9
0.5162        -157.9214    -158.9623       1.0410   335.6
0.5163        -157.9211    -158.9627       1.0416   335.7
0.5164        -157.9191    -158.9628       1.0437   336.4
0.5165        -157.9222    -158.9630       1.0408   335.5
0.5166        -157.9244    -158.9633       1.0388   334.9
0.5167        -157.9265    -158.9631       1.0367   334.2
0.5168        -157.9244    -158.9633       1.0389   334.9
0.5169        -157.9218    -158.9630       1.0413   335.6
0.5170        -157.9222    -158.9630       1.0407   335.5
0.5171        -157.9218    -158.9628       1.0410   335.6
0.5172        -157.9221    -158.9628       1.0406   335.4
0.5173        -157.9245    -158.9624       1.0379   334.6
0.5174        -157.9276    -158.9622       1.0346   333.5
0.5175        -157.9258    -158.9618       1.0360   333.9
0.5176        -157.9252    -158.9614       1.0362   334.0
0.5177        -157.9282    -158.9610       1.0328   332.9
0.5178        -157.9242    -158.9606       1.0364   334.1
0.5179        -157.9252    -158.9600       1.0348   333.6
0.5180        -157.9266    -158.9596       1.0330   333.0
0.5181        -157.9294    -158.9589       1.0295   331.9
0.5182        -157.9292    -158.9583       1.0290   331.7
0.5183        -157.9296    -158.9577       1.0281   331.4
0.5184        -157.9299    -158.9569       1.0270   331.1
0.5185        -157.9316    -158.9565       1.0249   330.4
0.5186        -157.9334    -158.9555       1.0221   329.5
0.5187        -157.9281    -158.9548       1.0267   330.9
0.5188        -157.9291    -158.9541       1.0250   330.4
0.5189        -157.9315    -158.9533       1.0219   329.4
0.5190        -157.9310    -158.9526       1.0216   329.3
0.5191        -157.9306    -158.9518       1.0212   329.2
0.5192        -157.9329    -158.9510       1.0181   328.2
0.5193        -157.9292    -158.9504       1.0212   329.2
0.5194        -157.9286    -158.9495       1.0208   329.1
0.5195        -157.9275    -158.9489       1.0214   329.2
0.5196        -157.9272    -158.9479       1.0207   329.0
0.5197        -157.9263    -158.9472       1.0209   329.1
0.5198        -157.9259    -158.9465       1.0206   329.0
0.5199        -157.9278    -158.9460       1.0181   328.2
0.5200        -157.9277    -158.9451       1.0174   327.9
0.5201        -157.9269    -158.9445       1.0176   328.0
0.5202        -157.9247    -158.9439       1.0192   328.5
0.5203        -157.9233    -158.9434       1.0201   328.8
0.5204        -157.9266    -158.9428       1.0162   327.6
0.5205        -157.9284    -158.9422       1.0139   326.8
0.5206        -157.9255    -158.9418       1.0163   327.6
0.5207        -157.9230    -158.9413       1.0182   328.2
0.5208        -157.9248    -158.9408       1.0160   327.5
0.5209        -157.9266    -158.9405       1.0139   326.8
0.5210        -157.9277    -158.9400       1.0123   326.3
0.5211        -157.9269    -158.9399       1.0130   326.5
0.5212        -157.9295    -158.9393       1.0098   325.5
0.5213        -157.9309    -158.9393       1.0084   325.1
0.5214        -157.9340    -158.9390       1.0050   324.0
0.5215        -157.9344    -158.9389       1.0045   323.8
0.5216        -157.9340    -158.9389       1.0049   323.9
0.5217        -157.9333    -158.9389       1.0055   324.1
0.5218        -157.9329    -158.9390       1.0061   324.3
0.5219        -157.9313    -158.9391       1.0078   324.9
0.5220        -157.9281    -158.9392       1.0111   325.9
0.5221        -157.9271    -158.9396       1.0125   326.4
0.5222        -157.9287    -158.9398       1.0112   325.9
0.5223        -157.9273    -158.9403       1.0129   326.5
0.5224        -157.9231    -158.9407       1.0177   328.0
0.5225        -157.9230    -158.9413       1.0183   328.2
0.5226        -157.9246    -158.9419       1.0173   327.9
0.5227        -157.9253    -158.9425       1.0172   327.9
0.5228        -157.9253    -158.9432       1.0180   328.1
0.5229        -157.9262    -158.9442       1.0180   328.2
0.5230        -157.9248    -158.9449       1.0201   328.8
0.5231        -157.9210    -158.9459       1.0249   330.4
0.5232        -157.9208    -158.9469       1.0261   330.8
0.5233        -157.9184    -158.9480       1.0296   331.9
0.5234        -157.9160    -158.9492       1.0332   333.1
0.5235        -157.9171    -158.9505       1.0334   333.1
0.5236        -157.9147    -158.9518       1.0371   334.3
0.5237        -157.9162    -158.9533       1.0371   334.3
0.5238        -157.9152    -158.9547       1.0395   335.1
0.5239        -157.9139    -158.9567       1.0428   336.1
0.5240        -157.9159    -158.9579       1.0420   335.9
0.5241        -157.9180    -158.9596       1.0416   335.8
0.5242        -157.9190    -158.9613       1.0423   336.0
0.5243        -157.9213    -158.9633       1.0420   335.9
0.5244        -157.9191    -158.9650       1.0458   337.1
0.5245        -157.9159    -158.9670       1.0511   338.8
0.5246        -157.9129    -158.9690       1.0561   340.4
0.5247        -157.9133    -158.9711       1.0578   341.0
0.5248        -157.9113    -158.9733       1.0620   342.3
0.5249        -157.9091    -158.9756       1.0666   343.8
0.5250        -157.9084    -158.9778       1.0695   344.7
0.5251        -157.9075    -158.9802       1.0728   345.8
0.5252        -157.9097    -158.9827       1.0730   345.9
0.5253        -157.9070    -158.9855       1.0785   347.7
0.5254        -157.9075    -158.9877       1.0803   348.2
0.5255        -157.9057    -158.9902       1.0845   349.6
0.5256        -157.9084    -158.9928       1.0844   349.6
0.5257        -157.9089    -158.9955       1.0866   350.3
0.5258        -157.9108    -158.9981       1.0873   350.5
0.5259        -157.9135    -159.0009       1.0874   350.5
0.5260        -157.9145    -159.0035       1.0889   351.0
0.5261        -157.9138    -159.0064       1.0927   352.2
0.5262        -157.9146    -159.0090       1.0944   352.8
0.5263        -157.9160    -159.0123       1.0963   353.4
0.5264        -157.9155    -159.0148       1.0993   354.4
0.5265        -157.9146    -159.0177       1.1030   355.6
0.5266        -157.9150    -159.0206       1.1056   356.4
0.5267        -157.9125    -159.0236       1.1110   358.1
0.5268        -157.9136    -159.0265       1.1129   358.7
0.5269        -157.9111    -159.0295       1.1183   360.5
0.5270        -157.9125    -159.0325       1.1200   361.0
0.5271        -157.9094    -159.0355       1.1261   363.0
0.5272        -157.9096    -159.0386       1.1289   363.9
0.5273        -157.9090    -159.0417       1.1328   365.2
0.5274        -157.9084    -159.0447       1.1363   366.3
0.5275        -157.9072    -159.0478       1.1406   367.7
0.5276        -157.9080    -159.0509       1.1430   368.4
0.5277        -157.9105    -159.0541       1.1436   368.6
0.5278        -157.9095    -159.0571       1.1476   369.9
0.5279        -157.9087    -159.0602       1.1515   371.2
0.5280        -157.9073    -159.0632       1.1559   372.6
0.5281        -157.9091    -159.0662       1.1571   373.0
0.5282        -157.9115    -159.0692       1.1577   373.2
0.5283        -157.9110    -159.0722       1.1612   374.3
0.5284        -157.9081    -159.0752       1.1671   376.2
0.5285        -157.9082    -159.0781       1.1699   377.1
0.5286        -157.9111    -159.0810       1.1699   377.1
0.5287        -157.9082    -159.0838       1.1757   379.0
0.5288        -157.9072    -159.0867       1.1795   380.2
0.5289        -157.9087    -159.0895       1.1808   380.6
0.5290        -157.9073    -159.0922       1.1849   382.0
0.5291        -157.9048    -159.0949       1.1901   383.6
0.5292        -157.9041    -159.0976       1.1936   384.7
0.5293        -157.9036    -159.1002       1.1966   385.7
0.5294        -157.9010    -159.1029       1.2018   387.4
0.5295        -157.9019    -159.1054       1.2035   387.9
0.5296        -157.9017    -159.1079       1.2062   388.8
0.5297        -157.9029    -159.1103       1.2074   389.2
0.5298        -157.9026    -159.1127       1.2101   390.1
0.5299        -157.9038    -159.1150       1.2112   390.4
0.5300        -157.9037    -159.1172       1.2135   391.2
0.5301        -157.9069    -159.1193       1.2124   390.8
0.5302        -157.9065    -159.1214       1.2149   391.6
0.5303        -157.9074    -159.1234       1.2159   392.0
0.5304        -157.9062    -159.1253       1.2191   393.0
0.5305        -157.9061    -159.1271       1.2210   393.6
0.5306        -157.9081    -159.1289       1.2208   393.5
0.5307        -157.9059    -159.1306       1.2247   394.8
0.5308        -157.9064    -159.1322       1.2258   395.1
0.5309        -157.9079    -159.1337       1.2258   395.1
0.5310        -157.9070    -159.1351       1.2282   395.9
0.5311        -157.9084    -159.1364       1.2280   395.9
0.5312        -157.9105    -159.1377       1.2272   395.6
0.5313        -157.9087    -159.1388       1.2300   396.5
0.5314        -157.9115    -159.1398       1.2283   396.0
0.5315        -157.9112    -159.1407       1.2295   396.3
0.5316        -157.9115    -159.1416       1.2301   396.5
0.5317        -157.9078    -159.1423       1.2345   397.9
0.5318        -157.9063    -159.1430       1.2368   398.7
0.5319        -157.9056    -159.1436       1.2380   399.1
0.5320        -157.9074    -159.1441       1.2368   398.7
0.5321        -157.9088    -159.1446       1.2358   398.3
0.5322        -157.9114    -159.1449       1.2335   397.6
0.5323        -157.9108    -159.1452       1.2344   397.9
0.5324        -157.9086    -159.1454       1.2367   398.7
0.5325        -157.9111    -159.1455       1.2344   397.9
0.5326        -157.9083    -159.1454       1.2372   398.8
0.5327        -157.9027    -159.1453       1.2426   400.5
0.5328        -157.9039    -159.1451       1.2412   400.1
0.5329        -157.9013    -159.1448       1.2435   400.8
0.5330        -157.8992    -159.1445       1.2453   401.4
0.5331        -157.8985    -159.1440       1.2455   401.5
0.5332        -157.8980    -159.1437       1.2456   401.5
0.5333        -157.8974    -159.1430       1.2456   401.5
0.5334        -157.8956    -159.1423       1.2467   401.9
0.5335        -157.8979    -159.1420       1.2441   401.0
0.5336        -157.8974    -159.1406       1.2432   400.8
0.5337        -157.8972    -159.1396       1.2424   400.5
0.5338        -157.8958    -159.1387       1.2429   400.6
0.5339        -157.8943    -159.1374       1.2430   400.7
0.5340        -157.8940    -159.1361       1.2421   400.4
0.5341        -157.8975    -159.1350       1.2375   398.9
0.5342        -157.8965    -159.1336       1.2370   398.8
0.5343        -157.8947    -159.1323       1.2377   399.0
0.5344        -157.8968    -159.1306       1.2338   397.7
0.5345        -157.8959    -159.1289       1.2330   397.4
0.5346        -157.8964    -159.1276       1.2312   396.9
0.5347        -157.8943    -159.1255       1.2313   396.9
0.5348        -157.8951    -159.1237       1.2286   396.0
0.5349        -157.8971    -159.1218       1.2247   394.8
0.5350        -157.8935    -159.1199       1.2264   395.3
0.5351        -157.8891    -159.1181       1.2290   396.2
0.5352        -157.8871    -159.1159       1.2288   396.1
0.5353        -157.8875    -159.1138       1.2263   395.3
0.5354        -157.8877    -159.1116       1.2239   394.5
0.5355        -157.8876    -159.1095       1.2218   393.9
0.5356        -157.8876    -159.1073       1.2197   393.2
0.5357        -157.8881    -159.1051       1.2170   392.3
0.5358        -157.8905    -159.1030       1.2124   390.8
0.5359        -157.8858    -159.1009       1.2150   391.7
0.5360        -157.8857    -159.0984       1.2128   390.9
0.5361        -157.8840    -159.0961       1.2120   390.7
0.5362        -157.8843    -159.0937       1.2094   389.9
0.5363        -157.8833    -159.0913       1.2080   389.4
0.5364        -157.8815    -159.0891       1.2076   389.3
0.5365        -157.8813    -159.0866       1.2054   388.5
0.5366        -157.8831    -159.0843       1.2012   387.2
0.5367        -157.8830    -159.0818       1.1989   386.5
0.5368        -157.8829    -159.0793       1.1965   385.7
0.5369        -157.8830    -159.0769       1.1940   384.9
0.5370        -157.8818    -159.0746       1.1928   384.5
0.5371        -157.8812    -159.0722       1.1911   383.9
0.5372        -157.8843    -159.0697       1.1854   382.1
0.5373        -157.8867    -159.0676       1.1809   380.7
0.5374        -157.8810    -159.0651       1.1841   381.7
