Time[ps]      Etot[eV]     Epot[eV]     Ekin[eV]    T[K]
1.9363        -178.2321    -180.6990       2.4669   681.6
1.9364        -178.2335    -180.7092       2.4757   684.0
1.9365        -178.2346    -180.7201       2.4855   686.7
1.9366        -178.2332    -180.7316       2.4983   690.3
1.9367        -178.2427    -180.7430       2.5003   690.8
1.9368        -178.2472    -180.7552       2.5080   692.9
1.9369        -178.2433    -180.7679       2.5245   697.5
1.9370        -178.2378    -180.7805       2.5427   702.5
1.9371        -178.2398    -180.7940       2.5542   705.7
1.9372        -178.2403    -180.8079       2.5676   709.4
1.9373        -178.2376    -180.8217       2.5841   714.0
1.9374        -178.2322    -180.8362       2.6040   719.5
1.9375        -178.2348    -180.8511       2.6163   722.9
1.9376        -178.2311    -180.8659       2.6348   728.0
1.9377        -178.2321    -180.8814       2.6494   732.0
1.9378        -178.2309    -180.8973       2.6664   736.7
1.9379        -178.2292    -180.9131       2.6839   741.6
1.9380        -178.2306    -180.9296       2.6990   745.7
1.9381        -178.2258    -180.9464       2.7206   751.7
1.9382        -178.2215    -180.9632       2.7416   757.5
1.9383        -178.2199    -180.9804       2.7605   762.7
1.9384        -178.2216    -180.9979       2.7763   767.1
1.9385        -178.2193    -181.0154       2.7960   772.5
1.9386        -178.2213    -181.0333       2.8120   776.9
1.9387        -178.2167    -181.0515       2.8348   783.3
1.9388        -178.2158    -181.0696       2.8539   788.5
1.9389        -178.2144    -181.0880       2.8736   794.0
1.9390        -178.2104    -181.1066       2.8962   800.2
1.9391        -178.2098    -181.1250       2.9152   805.5
1.9392        -178.2076    -181.1436       2.9360   811.2
1.9393        -178.2040    -181.1624       2.9584   817.4
1.9394        -178.1995    -181.1808       2.9814   823.7
1.9395        -178.1974    -181.1995       3.0022   829.5
1.9396        -178.1974    -181.2183       3.0209   834.7
1.9397        -178.2039    -181.2366       3.0327   837.9
1.9398        -178.2032    -181.2551       3.0519   843.2
1.9399        -178.2006    -181.2735       3.0729   849.0
1.9400        -178.1968    -181.2915       3.0947   855.1
1.9401        -178.1923    -181.3096       3.1173   861.3
1.9402        -178.1919    -181.3276       3.1356   866.4
1.9403        -178.1928    -181.3451       3.1523   871.0
1.9404        -178.1884    -181.3625       3.1741   877.0
1.9405        -178.1863    -181.3797       3.1935   882.3
1.9406        -178.1880    -181.3964       3.2085   886.5
1.9407        -178.1858    -181.4130       3.2272   891.7
1.9408        -178.1858    -181.4293       3.2435   896.2
1.9409        -178.1851    -181.4450       3.2599   900.7
1.9410        -178.1819    -181.4605       3.2785   905.8
1.9411        -178.1779    -181.4755       3.2976   911.1
1.9412        -178.1743    -181.4898       3.3155   916.1
1.9413        -178.1773    -181.5037       3.3264   919.1
1.9414        -178.1732    -181.5171       3.3439   923.9
1.9415        -178.1693    -181.5297       3.3604   928.5
1.9416        -178.1623    -181.5419       3.3796   933.8
1.9417        -178.1621    -181.5536       3.3914   937.0
1.9418        -178.1611    -181.5643       3.4033   940.3
1.9419        -178.1582    -181.5746       3.4165   944.0
1.9420        -178.1575    -181.5843       3.4268   946.8
1.9421        -178.1547    -181.5931       3.4384   950.0
1.9422        -178.1587    -181.6012       3.4425   951.2
1.9423        -178.1588    -181.6087       3.4499   953.2
1.9424        -178.1615    -181.6150       3.4535   954.2
1.9425        -178.1626    -181.6207       3.4581   955.5
1.9426        -178.1644    -181.6257       3.4613   956.4
1.9427        -178.1659    -181.6297       3.4638   957.0
1.9428        -178.1644    -181.6329       3.4685   958.3
1.9429        -178.1676    -181.6353       3.4677   958.1
1.9430        -178.1649    -181.6366       3.4717   959.2
1.9431        -178.1641    -181.6372       3.4731   959.6
1.9432        -178.1612    -181.6369       3.4757   960.3
1.9433        -178.1577    -181.6355       3.4778   960.9
1.9434        -178.1600    -181.6333       3.4733   959.7
1.9435        -178.1542    -181.6303       3.4760   960.4
1.9436        -178.1503    -181.6261       3.4758   960.4
1.9437        -178.1558    -181.6211       3.4653   957.5
1.9438        -178.1574    -181.6153       3.4579   955.4
1.9439        -178.1581    -181.6087       3.4506   953.4
1.9440        -178.1541    -181.6009       3.4469   952.4
1.9441        -178.1503    -181.5925       3.4421   951.1
1.9442        -178.1539    -181.5832       3.4293   947.5
1.9443        -178.1509    -181.5730       3.4221   945.5
1.9444        -178.1473    -181.5617       3.4143   943.4
1.9445        -178.1472    -181.5497       3.4025   940.1
1.9446        -178.1452    -181.5371       3.3919   937.2
1.9447        -178.1412    -181.5237       3.3825   934.6
1.9448        -178.1355    -181.5093       3.3738   932.2
1.9449        -178.1380    -181.4943       3.3564   927.4
1.9450        -178.1454    -181.4788       3.3333   921.0
1.9451        -178.1433    -181.4625       3.3192   917.1
1.9452        -178.1453    -181.4454       3.3002   911.8
1.9453        -178.1470    -181.4280       3.2810   906.5
1.9454        -178.1450    -181.4100       3.2650   902.1
1.9455        -178.1463    -181.3916       3.2453   896.7
1.9456        -178.1504    -181.3725       3.2222   890.3
1.9457        -178.1503    -181.3532       3.2029   885.0
1.9458        -178.1501    -181.3337       3.1835   879.6
1.9459        -178.1505    -181.3138       3.1633   874.0
1.9460        -178.1533    -181.2936       3.1403   867.7
1.9461        -178.1487    -181.2734       3.1247   863.3
1.9462        -178.1493    -181.2530       3.1037   857.5
1.9463        -178.1481    -181.2325       3.0845   852.2
1.9464        -178.1510    -181.2119       3.0609   845.7
1.9465        -178.1495    -181.1913       3.0418   840.4
1.9466        -178.1460    -181.1709       3.0249   835.8
1.9467        -178.1408    -181.1507       3.0099   831.6
1.9468        -178.1402    -181.1306       2.9904   826.2
1.9469        -178.1363    -181.1107       2.9743   821.8
1.9470        -178.1305    -181.0912       2.9607   818.0
1.9471        -178.1241    -181.0722       2.9481   814.6
1.9472        -178.1210    -181.0536       2.9326   810.3
1.9473        -178.1217    -181.0355       2.9138   805.1
1.9474        -178.1237    -181.0177       2.8940   799.6
1.9475        -178.1273    -181.0006       2.8733   793.9
1.9476        -178.1298    -180.9842       2.8544   788.7
1.9477        -178.1292    -180.9685       2.8393   784.5
1.9478        -178.1310    -180.9534       2.8224   779.8
1.9479        -178.1321    -180.9390       2.8069   775.5
1.9480        -178.1315    -180.9254       2.7939   772.0
1.9481        -178.1320    -180.9127       2.7807   768.3
1.9482        -178.1304    -180.9009       2.7705   765.5
1.9483        -178.1287    -180.8899       2.7612   762.9
1.9484        -178.1267    -180.8796       2.7530   760.6
1.9485        -178.1264    -180.8705       2.7441   758.2
1.9486        -178.1272    -180.8624       2.7352   755.7
1.9487        -178.1317    -180.8552       2.7235   752.5
1.9488        -178.1341    -180.8492       2.7151   750.2
1.9489        -178.1328    -180.8440       2.7112   749.1
1.9490        -178.1332    -180.8399       2.7067   747.8
1.9491        -178.1352    -180.8369       2.7017   746.5
1.9492        -178.1300    -180.8348       2.7049   747.3
1.9493        -178.1287    -180.8338       2.7051   747.4
1.9494        -178.1303    -180.8337       2.7034   746.9
1.9495        -178.1290    -180.8347       2.7056   747.6
1.9496        -178.1233    -180.8367       2.7134   749.7
1.9497        -178.1218    -180.8398       2.7179   751.0
1.9498        -178.1250    -180.8437       2.7187   751.2
1.9499        -178.1232    -180.8484       2.7252   753.0
1.9500        -178.1241    -180.8541       2.7300   754.3
1.9501        -178.1187    -180.8606       2.7419   757.6
1.9502        -178.1229    -180.8679       2.7451   758.5
1.9503        -178.1166    -180.8759       2.7593   762.4
1.9504        -178.1145    -180.8848       2.7703   765.4
1.9505        -178.1118    -180.8944       2.7826   768.8
1.9506        -178.1066    -180.9047       2.7981   773.1
1.9507        -178.1102    -180.9156       2.8054   775.1
1.9508        -178.1101    -180.9272       2.8171   778.4
1.9509        -178.1111    -180.9393       2.8282   781.4
1.9510        -178.1132    -180.9519       2.8387   784.3
1.9511        -178.1076    -180.9648       2.8572   789.4
1.9512        -178.1065    -180.9782       2.8718   793.5
1.9513        -178.1052    -180.9921       2.8869   797.7
1.9514        -178.1031    -181.0063       2.9032   802.1
1.9515        -178.1024    -181.0204       2.9181   806.3
1.9516        -178.1020    -181.0349       2.9329   810.4
1.9517        -178.1037    -181.0496       2.9459   814.0
1.9518        -178.1006    -181.0643       2.9637   818.9
1.9519        -178.1025    -181.0789       2.9765   822.4
1.9520        -178.0982    -181.0937       2.9955   827.7
1.9521        -178.0983    -181.1084       3.0102   831.7
1.9522        -178.0941    -181.1231       3.0289   836.9
1.9523        -178.0959    -181.1374       3.0415   840.4
1.9524        -178.0929    -181.1516       3.0587   845.1
1.9525        -178.0883    -181.1657       3.0773   850.3
1.9526        -178.0911    -181.1794       3.0882   853.3
1.9527        -178.0838    -181.1926       3.1087   858.9
1.9528        -178.0853    -181.2056       3.1203   862.1
1.9529        -178.0857    -181.2183       3.1326   865.5
1.9530        -178.0891    -181.2307       3.1415   868.0
1.9531        -178.0882    -181.2424       3.1542   871.5
1.9532        -178.0885    -181.2538       3.1653   874.6
1.9533        -178.0895    -181.2648       3.1754   877.3
1.9534        -178.0901    -181.2753       3.1852   880.1
1.9535        -178.0892    -181.2850       3.1958   883.0
1.9536        -178.0917    -181.2944       3.2028   884.9
1.9537        -178.0930    -181.3033       3.2104   887.0
1.9538        -178.0905    -181.3117       3.2212   890.0
1.9539        -178.0881    -181.3192       3.2311   892.8
1.9540        -178.0882    -181.3264       3.2382   894.7
1.9541        -178.0841    -181.3330       3.2489   897.7
1.9542        -178.0806    -181.3390       3.2584   900.3
1.9543        -178.0779    -181.3442       3.2664   902.5
1.9544        -178.0805    -181.3491       3.2685   903.1
1.9545        -178.0843    -181.3534       3.2691   903.2
1.9546        -178.0817    -181.3572       3.2754   905.0
1.9547        -178.0808    -181.3602       3.2794   906.1
1.9548        -178.0838    -181.3628       3.2790   906.0
1.9549        -178.0813    -181.3649       3.2836   907.2
1.9550        -178.0757    -181.3664       3.2907   909.2
1.9551        -178.0731    -181.3672       3.2941   910.2
1.9552        -178.0776    -181.3677       3.2901   909.1
1.9553        -178.0718    -181.3677       3.2959   910.6
1.9554        -178.0732    -181.3672       3.2940   910.1
1.9555        -178.0729    -181.3661       3.2932   909.9
1.9556        -178.0713    -181.3647       3.2933   909.9
1.9557        -178.0701    -181.3629       3.2928   909.8
1.9558        -178.0716    -181.3606       3.2890   908.7
1.9559        -178.0655    -181.3576       3.2921   909.6
1.9560        -178.0682    -181.3544       3.2862   908.0
1.9561        -178.0657    -181.3509       3.2852   907.7
1.9562        -178.0677    -181.3471       3.2795   906.1
1.9563        -178.0693    -181.3427       3.2734   904.4
1.9564        -178.0650    -181.3381       3.2731   904.4
1.9565        -178.0676    -181.3333       3.2657   902.3
1.9566        -178.0664    -181.3282       3.2618   901.2
1.9567        -178.0708    -181.3227       3.2519   898.5
1.9568        -178.0685    -181.3171       3.2487   897.6
1.9569        -178.0636    -181.3114       3.2478   897.4
1.9570        -178.0630    -181.3055       3.2425   895.9
1.9571        -178.0564    -181.2992       3.2428   896.0
1.9572        -178.0547    -181.2929       3.2382   894.7
1.9573        -178.0574    -181.2865       3.2291   892.2
1.9574        -178.0605    -181.2799       3.2195   889.5
1.9575        -178.0595    -181.2731       3.2136   887.9
1.9576        -178.0564    -181.2663       3.2099   886.9
1.9577        -178.0536    -181.2594       3.2058   885.8
1.9578        -178.0513    -181.2525       3.2012   884.5
1.9579        -178.0526    -181.2453       3.1926   882.1
1.9580        -178.0590    -181.2381       3.1791   878.4
1.9581        -178.0536    -181.2310       3.1774   877.9
1.9582        -178.0516    -181.2239       3.1724   876.5
1.9583        -178.0492    -181.2165       3.1673   875.1
1.9584        -178.0492    -181.2093       3.1601   873.1
1.9585        -178.0425    -181.2020       3.1595   873.0
1.9586        -178.0413    -181.1948       3.1535   871.3
1.9587        -178.0353    -181.1873       3.1519   870.9
1.9588        -178.0361    -181.1799       3.1438   868.6
1.9589        -178.0368    -181.1726       3.1358   866.4
1.9590        -178.0422    -181.1653       3.1231   862.9
1.9591        -178.0407    -181.1578       3.1171   861.3
1.9592        -178.0422    -181.1505       3.1083   858.8
1.9593        -178.0448    -181.1433       3.0986   856.1
1.9594        -178.0426    -181.1362       3.0936   854.8
1.9595        -178.0429    -181.1289       3.0860   852.7
1.9596        -178.0429    -181.1218       3.0789   850.7
1.9597        -178.0447    -181.1148       3.0701   848.3
1.9598        -178.0460    -181.1078       3.0618   846.0
1.9599        -178.0445    -181.1006       3.0561   844.4
1.9600        -178.0460    -181.0936       3.0476   842.0
1.9601        -178.0433    -181.0868       3.0435   840.9
1.9602        -178.0381    -181.0800       3.0419   840.5
1.9603        -178.0347    -181.0730       3.0384   839.5
1.9604        -178.0341    -181.0663       3.0322   837.8
1.9605        -178.0355    -181.0596       3.0241   835.5
1.9606        -178.0353    -181.0530       3.0177   833.8
1.9607        -178.0331    -181.0462       3.0131   832.5
1.9608        -178.0335    -181.0396       3.0061   830.6
1.9609        -178.0285    -181.0332       3.0047   830.2
1.9610        -178.0259    -181.0269       3.0010   829.2
1.9611        -178.0276    -181.0205       2.9929   826.9
1.9612        -178.0290    -181.0144       2.9855   824.9
1.9613        -178.0285    -181.0085       2.9801   823.4
1.9614        -178.0284    -181.0028       2.9744   821.8
1.9615        -178.0282    -180.9968       2.9686   820.2
1.9616        -178.0241    -180.9912       2.9671   819.8
1.9617        -178.0211    -180.9858       2.9646   819.1
1.9618        -178.0147    -180.9804       2.9657   819.4
1.9619        -178.0131    -180.9749       2.9619   818.4
1.9620        -178.0123    -180.9697       2.9574   817.1
1.9621        -178.0119    -180.9646       2.9528   815.8
1.9622        -178.0029    -180.9597       2.9568   817.0
1.9623        -178.0022    -180.9547       2.9525   815.8
1.9624        -178.0027    -180.9500       2.9472   814.3
1.9625        -177.9995    -180.9454       2.9459   813.9
1.9626        -177.9970    -180.9411       2.9440   813.4
1.9627        -177.9974    -180.9366       2.9392   812.1
1.9628        -177.9944    -180.9325       2.9381   811.8
1.9629        -177.9937    -180.9285       2.9348   810.9
1.9630        -177.9928    -180.9244       2.9316   810.0
1.9631        -177.9975    -180.9206       2.9231   807.7
1.9632        -177.9950    -180.9169       2.9219   807.3
1.9633        -177.9907    -180.9133       2.9226   807.5
1.9634        -177.9914    -180.9099       2.9186   806.4
1.9635        -177.9940    -180.9067       2.9127   804.8
1.9636        -177.9924    -180.9037       2.9113   804.4
1.9637        -177.9939    -180.9006       2.9067   803.1
1.9638        -177.9942    -180.8977       2.9036   802.2
1.9639        -177.9917    -180.8951       2.9033   802.2
1.9640        -177.9941    -180.8925       2.8984   800.8
1.9641        -177.9945    -180.8898       2.8953   800.0
1.9642        -177.9974    -180.8874       2.8900   798.5
1.9643        -178.0039    -180.8850       2.8812   796.1
1.9644        -178.0055    -180.8828       2.8773   795.0
1.9645        -178.0044    -180.8804       2.8760   794.6
1.9646        -178.0099    -180.8782       2.8683   792.5
1.9647        -178.0152    -180.8761       2.8609   790.5
1.9648        -178.0146    -180.8742       2.8596   790.1
1.9649        -178.0159    -180.8723       2.8564   789.2
1.9650        -178.0136    -180.8704       2.8567   789.3
1.9651        -178.0129    -180.8686       2.8558   789.0
1.9652        -178.0107    -180.8671       2.8564   789.2
1.9653        -178.0096    -180.8656       2.8560   789.1
1.9654        -178.0075    -180.8643       2.8567   789.3
1.9655        -178.0082    -180.8627       2.8545   788.7
1.9656        -178.0069    -180.8615       2.8546   788.7
1.9657        -178.0030    -180.8603       2.8573   789.5
1.9658        -177.9996    -180.8591       2.8595   790.1
1.9659        -178.0042    -180.8581       2.8539   788.5
1.9660        -178.0026    -180.8568       2.8542   788.6
1.9661        -178.0030    -180.8559       2.8529   788.2
1.9662        -178.0032    -180.8551       2.8519   788.0
1.9663        -178.0010    -180.8543       2.8533   788.4
1.9664        -177.9980    -180.8535       2.8555   789.0
1.9665        -177.9991    -180.8530       2.8539   788.5
1.9666        -178.0000    -180.8525       2.8525   788.1
1.9667        -177.9978    -180.8521       2.8543   788.6
1.9668        -177.9997    -180.8516       2.8518   788.0
1.9669        -177.9971    -180.8512       2.8541   788.6
1.9670        -178.0010    -180.8510       2.8500   787.5
1.9671        -177.9980    -180.8509       2.8529   788.2
1.9672        -177.9946    -180.8507       2.8561   789.1
1.9673        -177.9935    -180.8507       2.8573   789.5
1.9674        -177.9915    -180.8510       2.8595   790.1
1.9675        -177.9896    -180.8511       2.8615   790.6
1.9676        -177.9909    -180.8515       2.8606   790.4
1.9677        -177.9845    -180.8520       2.8675   792.3
1.9678        -177.9848    -180.8527       2.8678   792.4
1.9679        -177.9857    -180.8531       2.8674   792.3
1.9680        -177.9862    -180.8540       2.8678   792.4
1.9681        -177.9874    -180.8551       2.8676   792.3
1.9682        -177.9844    -180.8563       2.8719   793.5
1.9683        -177.9815    -180.8574       2.8758   794.6
1.9684        -177.9843    -180.8589       2.8746   794.3
1.9685        -177.9832    -180.8606       2.8775   795.0
1.9686        -177.9846    -180.8627       2.8780   795.2
1.9687        -177.9844    -180.8644       2.8800   795.7
1.9688        -177.9840    -180.8667       2.8827   796.5
1.9689        -177.9832    -180.8692       2.8860   797.4
1.9690        -177.9841    -180.8720       2.8879   797.9
1.9691        -177.9849    -180.8747       2.8897   798.4
1.9692        -177.9841    -180.8779       2.8938   799.5
1.9693        -177.9812    -180.8813       2.9001   801.3
1.9694        -177.9794    -180.8851       2.9057   802.8
1.9695        -177.9783    -180.8889       2.9106   804.2
1.9696        -177.9811    -180.8931       2.9119   804.6
1.9697        -177.9782    -180.8975       2.9193   806.6
1.9698        -177.9745    -180.9023       2.9278   808.9
1.9699        -177.9763    -180.9071       2.9307   809.7
1.9700        -177.9764    -180.9123       2.9359   811.2
1.9701        -177.9748    -180.9179       2.9431   813.2
1.9702        -177.9692    -180.9238       2.9546   816.3
1.9703        -177.9649    -180.9298       2.9648   819.2
1.9704        -177.9671    -180.9363       2.9692   820.4
1.9705        -177.9642    -180.9433       2.9791   823.1
1.9706        -177.9654    -180.9506       2.9852   824.8
1.9707        -177.9630    -180.9579       2.9949   827.5
1.9708        -177.9613    -180.9657       3.0045   830.1
1.9709        -177.9603    -180.9739       3.0137   832.7
1.9710        -177.9569    -180.9825       3.0256   836.0
1.9711        -177.9560    -180.9910       3.0350   838.6
1.9712        -177.9574    -181.0000       3.0427   840.7
1.9713        -177.9607    -181.0094       3.0487   842.4
1.9714        -177.9593    -181.0191       3.0599   845.4
1.9715        -177.9582    -181.0289       3.0707   848.4
1.9716        -177.9582    -181.0392       3.0810   851.3
1.9717        -177.9599    -181.0498       3.0899   853.7
1.9718        -177.9635    -181.0607       3.0973   855.8
1.9719        -177.9633    -181.0718       3.1085   858.9
1.9720        -177.9684    -181.0832       3.1148   860.6
1.9721        -177.9728    -181.0951       3.1223   862.7
1.9722        -177.9753    -181.1072       3.1318   865.3
1.9723        -177.9723    -181.1193       3.1470   869.5
1.9724        -177.9759    -181.1318       3.1559   872.0
1.9725        -177.9738    -181.1446       3.1708   876.1
1.9726        -177.9737    -181.1576       3.1839   879.7
1.9727        -177.9736    -181.1707       3.1970   883.3
1.9728        -177.9734    -181.1841       3.2107   887.1
1.9729        -177.9739    -181.1977       3.2239   890.8
1.9730        -177.9687    -181.2116       3.2429   896.0
1.9731        -177.9636    -181.2255       3.2618   901.2
1.9732        -177.9629    -181.2398       3.2769   905.4
1.9733        -177.9608    -181.2542       3.2934   910.0
1.9734        -177.9617    -181.2687       3.3070   913.7
1.9735        -177.9568    -181.2830       3.3262   919.0
1.9736        -177.9624    -181.2977       3.3353   921.5
1.9737        -177.9615    -181.3125       3.3510   925.9
1.9738        -177.9629    -181.3271       3.3642   929.5
1.9739        -177.9648    -181.3420       3.3772   933.1
1.9740        -177.9570    -181.3569       3.3999   939.4
1.9741        -177.9617    -181.3715       3.4098   942.1
1.9742        -177.9595    -181.3863       3.4268   946.8
1.9743        -177.9615    -181.4012       3.4397   950.4
1.9744        -177.9601    -181.4158       3.4557   954.8
1.9745        -177.9673    -181.4305       3.4632   956.9
1.9746        -177.9696    -181.4452       3.4756   960.3
1.9747        -177.9729    -181.4595       3.4866   963.3
1.9748        -177.9762    -181.4739       3.4977   966.4
1.9749        -177.9725    -181.4883       3.5158   971.4
1.9750        -177.9699    -181.5021       3.5322   975.9
1.9751        -177.9666    -181.5160       3.5494   980.7
1.9752        -177.9631    -181.5299       3.5668   985.5
1.9753        -177.9579    -181.5430       3.5851   990.6
1.9754        -177.9592    -181.5562       3.5970   993.8
1.9755        -177.9563    -181.5694       3.6131   998.3
1.9756        -177.9509    -181.5817       3.6308  1003.2
1.9757        -177.9487    -181.5940       3.6453  1007.2
1.9758        -177.9423    -181.6062       3.6640  1012.3
1.9759        -177.9402    -181.6174       3.6772  1016.0
1.9760        -177.9403    -181.6287       3.6884  1019.1
1.9761        -177.9421    -181.6397       3.6976  1021.6
1.9762        -177.9382    -181.6497       3.7115  1025.5
1.9763        -177.9367    -181.6597       3.7230  1028.6
1.9764        -177.9325    -181.6693       3.7368  1032.5
1.9765        -177.9296    -181.6780       3.7483  1035.7
1.9766        -177.9314    -181.6865       3.7551  1037.5
1.9767        -177.9263    -181.6947       3.7684  1041.2
1.9768        -177.9230    -181.7017       3.7787  1044.1
1.9769        -177.9220    -181.7085       3.7865  1046.2
1.9770        -177.9209    -181.7148       3.7939  1048.3
1.9771        -177.9221    -181.7200       3.7979  1049.3
1.9772        -177.9211    -181.7249       3.8038  1051.0
1.9773        -177.9186    -181.7293       3.8108  1052.9
1.9774        -177.9205    -181.7325       3.8119  1053.2
1.9775        -177.9209    -181.7353       3.8144  1053.9
1.9776        -177.9176    -181.7376       3.8201  1055.5
1.9777        -177.9195    -181.7386       3.8190  1055.2
1.9778        -177.9199    -181.7392       3.8193  1055.3
1.9779        -177.9178    -181.7391       3.8214  1055.8
1.9780        -177.9216    -181.7377       3.8161  1054.4
1.9781        -177.9159    -181.7359       3.8200  1055.4
1.9782        -177.9141    -181.7333       3.8193  1055.3
1.9783        -177.9160    -181.7293       3.8133  1053.6
1.9784        -177.9144    -181.7248       3.8104  1052.8
1.9785        -177.9187    -181.7195       3.8008  1050.2
1.9786        -177.9262    -181.7127       3.7866  1046.2
1.9787        -177.9325    -181.7054       3.7729  1042.5
1.9788        -177.9377    -181.6973       3.7596  1038.8
1.9789        -177.9415    -181.6877       3.7462  1035.1
1.9790        -177.9448    -181.6776       3.7328  1031.4
1.9791        -177.9431    -181.6667       3.7237  1028.8
1.9792        -177.9377    -181.6544       3.7166  1026.9
1.9793        -177.9384    -181.6415       3.7031  1023.2
1.9794        -177.9379    -181.6278       3.6899  1019.5
1.9795        -177.9356    -181.6125       3.6769  1015.9
1.9796        -177.9357    -181.5967       3.6610  1011.5
1.9797        -177.9389    -181.5803       3.6414  1006.1
1.9798        -177.9422    -181.5623       3.6201  1000.2
1.9799        -177.9389    -181.5439       3.6049   996.0
1.9800        -177.9382    -181.5248       3.5866   991.0
1.9801        -177.9305    -181.5042       3.5737   987.4
1.9802        -177.9280    -181.4832       3.5552   982.3
1.9803        -177.9220    -181.4615       3.5396   978.0
1.9804        -177.9167    -181.4384       3.5218   973.1
1.9805        -177.9157    -181.4151       3.4993   966.9
1.9806        -177.9133    -181.3911       3.4778   960.9
1.9807        -177.9082    -181.3659       3.4577   955.4
1.9808        -177.9077    -181.3405       3.4328   948.5
1.9809        -177.9142    -181.3148       3.4005   939.6
1.9810        -177.9208    -181.2879       3.3671   930.3
1.9811        -177.9191    -181.2610       3.3419   923.4
1.9812        -177.9243    -181.2339       3.3097   914.5
1.9813        -177.9238    -181.2059       3.2821   906.8
1.9814        -177.9222    -181.1781       3.2559   899.6
1.9815        -177.9253    -181.1502       3.2250   891.1
1.9816        -177.9218    -181.1215       3.1997   884.1
1.9817        -177.9262    -181.0932       3.1670   875.0
1.9818        -177.9303    -181.0651       3.1347   866.1
1.9819        -177.9295    -181.0364       3.1069   858.4
1.9820        -177.9302    -181.0085       3.0783   850.5
1.9821        -177.9295    -180.9810       3.0515   843.1
1.9822        -177.9235    -180.9531       3.0296   837.1
1.9823        -177.9205    -180.9262       3.0057   830.5
1.9824        -177.9257    -180.8999       2.9742   821.8
1.9825        -177.9268    -180.8737       2.9469   814.2
1.9826        -177.9238    -180.8486       2.9249   808.1
1.9827        -177.9253    -180.8244       2.8991   801.0
1.9828        -177.9231    -180.8006       2.8775   795.1
1.9829        -177.9165    -180.7780       2.8615   790.6
1.9830        -177.9146    -180.7564       2.8418   785.2
1.9831        -177.9150    -180.7359       2.8209   779.4
1.9832        -177.9152    -180.7161       2.8009   773.9
1.9833        -177.9204    -180.6977       2.7773   767.4
1.9834        -177.9212    -180.6805       2.7593   762.4
1.9835        -177.9208    -180.6647       2.7438   758.1
1.9836        -177.9191    -180.6500       2.7309   754.5
1.9837        -177.9196    -180.6367       2.7171   750.7
1.9838        -177.9182    -180.6249       2.7067   747.8
1.9839        -177.9193    -180.6143       2.6950   744.6
1.9840        -177.9204    -180.6053       2.6849   741.8
1.9841        -177.9239    -180.5979       2.6739   738.8
1.9842        -177.9198    -180.5916       2.6718   738.2
1.9843        -177.9209    -180.5871       2.6662   736.7
1.9844        -177.9232    -180.5841       2.6610   735.2
1.9845        -177.9236    -180.5825       2.6589   734.6
1.9846        -177.9219    -180.5825       2.6606   735.1
1.9847        -177.9240    -180.5841       2.6601   735.0
1.9848        -177.9233    -180.5871       2.6638   736.0
1.9849        -177.9216    -180.5918       2.6702   737.8
1.9850        -177.9207    -180.5979       2.6772   739.7
1.9851        -177.9213    -180.6054       2.6841   741.6
1.9852        -177.9201    -180.6144       2.6943   744.4
1.9853        -177.9245    -180.6248       2.7003   746.1
1.9854        -177.9213    -180.6362       2.7149   750.1
1.9855        -177.9193    -180.6491       2.7297   754.2
1.9856        -177.9208    -180.6631       2.7423   757.7
1.9857        -177.9198    -180.6781       2.7583   762.1
1.9858        -177.9201    -180.6943       2.7742   766.5
1.9859        -177.9203    -180.7114       2.7911   771.2
1.9860        -177.9186    -180.7292       2.8106   776.6
1.9861        -177.9140    -180.7479       2.8338   783.0
1.9862        -177.9126    -180.7673       2.8546   788.7
1.9863        -177.9115    -180.7874       2.8758   794.6
1.9864        -177.9119    -180.8077       2.8959   800.1
1.9865        -177.9130    -180.8287       2.9157   805.6
1.9866        -177.9093    -180.8500       2.9407   812.5
1.9867        -177.9085    -180.8716       2.9631   818.7
1.9868        -177.9049    -180.8932       2.9883   825.6
1.9869        -177.9082    -180.9150       3.0068   830.8
1.9870        -177.9087    -180.9370       3.0282   836.7
1.9871        -177.9131    -180.9588       3.0458   841.5
1.9872        -177.9157    -180.9807       3.0650   846.9
1.9873        -177.9161    -181.0025       3.0864   852.8
1.9874        -177.9167    -181.0239       3.1071   858.5
1.9875        -177.9155    -181.0452       3.1297   864.7
1.9876        -177.9112    -181.0662       3.1551   871.7
1.9877        -177.9136    -181.0866       3.1729   876.7
1.9878        -177.9147    -181.1065       3.1917   881.9
1.9879        -177.9154    -181.1258       3.2104   887.0
1.9880        -177.9187    -181.1442       3.2254   891.2
1.9881        -177.9142    -181.1620       3.2479   897.4
1.9882        -177.9122    -181.1793       3.2671   902.7
1.9883        -177.9136    -181.1956       3.2820   906.8
1.9884        -177.9186    -181.2113       3.2927   909.8
1.9885        -177.9156    -181.2261       3.3105   914.7
1.9886        -177.9181    -181.2399       3.3219   917.8
1.9887        -177.9103    -181.2530       3.3426   923.6
1.9888        -177.9116    -181.2652       3.3536   926.6
1.9889        -177.9131    -181.2762       3.3631   929.2
1.9890        -177.9133    -181.2865       3.3732   932.0
1.9891        -177.9083    -181.2958       3.3876   936.0
1.9892        -177.9128    -181.3039       3.3911   937.0
1.9893        -177.9139    -181.3112       3.3973   938.7
1.9894        -177.9144    -181.3174       3.4030   940.3
1.9895        -177.9125    -181.3224       3.4099   942.1
1.9896        -177.9112    -181.3266       3.4155   943.7
1.9897        -177.9136    -181.3299       3.4163   943.9
